Country,Year,Exchange_Rate,Population,GNI_pc,Agriculture_Hunting_Forestry_Fishing,Inventory_Changes,Construction,Exports,Consumption,Gov_Consumption,GCF,GFCF,HH_Consumption,Imports,Manufacturing,Other_Activities,Total_Value_Added,Transport_Storage_Communication,Wholesale_RetailTrade_Restaurants_Hotels,GNI,GDP,Continent,Mining_Utilities,GDP_pc,GDP_growth,SNE,IAC,TCC,Exp/GDP,IDH,Unemployment
Andorra,1970,0.420708473,19860,5009,395274.0,1459897.0,9729538.0,12067123.0,73328647.0,9818350.0,28210330.0,26750433.0,63510297.0,13619286.0,3639461.0,30651852.0,82987836.0,3066054.0,33653934.0,99476787.0,99476787.0,Europe,1851724.0,5008.90166163142,,-1552163.0,25.82151049973096,88.6031984349253,12.130591833449548,,
Andorra,1971,0.417515096,21322,5306,449521.0,1676349.0,11064821.0,14721870.0,83802599.0,11360763.0,29494294.0,27817945.0,72441836.0,14571986.0,4138923.0,34858543.0,94376889.0,3486825.0,38272422.0,113128492.0,113128492.0,Europe,2105833.0,5305.716724509896,13.723508178847798,149884.0,25.894322006873388,101.02857633818752,13.013406030374735,,
Andorra,1972,0.386278994,22832,6285,570238.0,2244826.0,14036016.0,19142353.0,105543228.0,14243635.0,39194531.0,36949705.0,91299593.0,19863609.0,5250345.0,44218742.0,119719228.0,4423088.0,48549500.0,143506004.0,143506004.0,Europe,2671300.0,6285.301506657323,26.85222039378019,-721256.0,27.180717818607786,96.36895792703127,13.339060712748992,,
Andorra,1973,0.350150153,24393,7825,758432.0,2717240.0,18667851.0,25425895.0,139784323.0,18918558.0,54774099.0,52056859.0,120865765.0,28220359.0,6983016.0,58810470.0,159226682.0,5882702.0,64571318.0,190863792.0,190863792.0,Europe,3552893.0,7824.531299963104,33.00056212282241,-2794464.0,28.10708801174819,90.09770215892718,13.3214868747866,,
Andorra,1974,0.346702848,26003,9078,937967.0,7039218.0,23087610.0,31123033.0,175354060.0,24359803.0,75172498.0,68133279.0,150994257.0,43695866.0,8636303.0,72735186.0,196926871.0,7275694.0,79859958.0,236055468.0,236055468.0,Europe,4394152.0,9078.00899896166,23.6774484706874,-12572833.0,31.69547379432024,71.22649314239476,13.184627013173024,,
Andorra,1975,0.345022518,27640,10076,1106632.0,7923416.0,27240660.0,34468394.0,208788320.0,30353842.0,83855359.0,75931943.0,178434478.0,46540171.0,10189613.0,85819787.0,232348745.0,8584422.0,94223270.0,278514317.0,278514317.0,Europe,5184360.0,10076.49482633864,17.986810201744618,-12071777.0,29.085960776659103,74.06159723822245,12.375806878179263,,
Andorra,1976,0.402094627,29294,9817,1142751.0,7779704.0,28128976.0,36140856.0,222028622.0,33857510.0,81726357.0,73946653.0,188171112.0,50358534.0,10521740.0,88617536.0,239921853.0,8863996.0,97293690.0,287588366.0,287588366.0,Europe,5353165.0,9817.312965112307,3.2580188687391543,-14217678.0,30.07749972750984,71.76709314055886,12.566869968585587,,
Andorra,1977,0.456539813,30949,10385,1277192.0,5405708.0,31434967.0,42590106.0,246684054.0,38525718.0,84734811.0,79329103.0,208158336.0,51138775.0,11758755.0,99029394.0,268118724.0,9905469.0,108730362.0,321390137.0,321390137.0,Europe,5982585.0,10384.507964716146,11.75352517563246,-8548669.0,29.163583510965054,83.28339112542294,13.251839772544107,,
Andorra,1978,0.460782958,32574,11965,1548881.0,3112472.0,38118647.0,54094941.0,296339922.0,48439708.0,94206869.0,91094398.0,247900214.0,53962953.0,14259694.0,120084463.0,325136944.0,12012235.0,131857476.0,389745929.0,389745929.0,Europe,7255548.0,11964.939184625777,21.268789589519987,131988.0,27.725214289537835,100.2445900245674,13.8795397141916,,
Andorra,1979,0.403429375,34142,15252,2068684.0,6798265.0,50928218.0,71363331.0,401553184.0,67445716.0,122705405.0,115907140.0,334107468.0,73590492.0,19050566.0,160453876.0,434416976.0,16051588.0,176170218.0,520742333.0,520742333.0,Europe,9693826.0,15252.250395407416,33.61071771451396,-2227161.0,27.835997539305108,96.97357506456132,13.704153950548898,,
Andorra,1980,0.430937198,35611,15861,2243728.0,9075903.0,55245946.0,80716221.0,446054580.0,76844230.0,137656784.0,128580882.0,369210350.0,97542097.0,20663155.0,174057005.0,471201583.0,17409400.0,191070319.0,564812657.0,564812657.0,Europe,10512030.0,15860.6233186375,8.462980865433112,-16825876.0,31.56060966247079,82.75013915273935,14.290795363674013,,
Andorra,1981,0.554865393,36987,13307,1956309.0,308541.0,48147951.0,80145530.0,395526356.0,71569895.0,111760872.0,111452330.0,323956461.0,93992229.0,18008573.0,151678250.0,410638522.0,15169277.0,166517431.0,492189978.0,492189978.0,Europe,9160730.0,13307.107307973072,-12.85783491215212,-13846699.0,35.380191955066586,85.26825127213442,16.283454272203812,,
Andorra,1982,0.660266889,38598,12323,1891170.0,797432.0,46522316.0,80752379.0,381509340.0,69996203.0,107417322.0,106619890.0,311513137.0,92996688.0,17405372.0,146534249.0,396795383.0,14657343.0,160929037.0,475654368.0,475654368.0,Europe,8855895.0,12323.290533188248,-3.359599085538467,-12244309.0,36.528428768681046,86.83360745062232,16.977112885463928,,
Andorra,1983,0.86203116,40432,10260,1648837.0,-308779.0,40561142.0,79131439.0,331839693.0,62868206.0,90137506.0,90446285.0,268971487.0,85843027.0,15177664.0,127776433.0,346029117.0,12785506.0,140354016.0,414836776.0,414836776.0,Europe,7725519.0,10260.110209734865,-12.786089247055966,-6711588.0,39.76852476550922,92.18155715781084,19.075319156371037,,
Andorra,1984,0.966193069,42181,9901,1655992.0,2563012.0,40836292.0,88972161.0,327189635.0,62302282.0,86019334.0,83456322.0,264887353.0,84525492.0,15271405.0,128721166.0,348411053.0,12881651.0,141271294.0,417649689.0,417649689.0,Europe,7773254.0,9901.370024418577,0.6780770565047556,4446669.0,41.54142995183698,105.26074311404186,21.303059320606845,,
Andorra,1985,1.021985524,43809,10015,1742801.0,1311545.0,42944496.0,91542488.0,343651996.0,66627229.0,91343578.0,90032033.0,277024766.0,87756771.0,16052322.0,135299266.0,366103679.0,13521057.0,148386544.0,438742504.0,438742504.0,Europe,8157193.0,10014.894291127392,5.050360518764796,3785717.0,40.86662617944123,104.3138745385242,20.864741201367625,,
Andorra,1986,0.841707688,45605,13373,2430756.0,4043291.0,59694743.0,110982202.0,471791331.0,91425967.0,132517713.0,128474422.0,380365365.0,104594853.0,22328715.0,187954883.0,508974096.0,18786302.0,206425479.0,609881940.0,609881940.0,Europe,11353218.0,13373.137594562,39.00680568664485,6387349.0,35.34734197900662,106.10675269078487,18.1973255348404,,
Andorra,1987,0.74211973,47635,16238,3080118.0,6669296.0,75587547.0,137100505.0,602179901.0,119792054.0,179144462.0,172475167.0,482387846.0,143832022.0,28318801.0,237897110.0,644870755.0,23816528.0,261745672.0,773493497.0,773493497.0,Europe,14424980.0,16237.923732549596,26.82675879859633,-6731517.0,36.31995977853709,95.31987598700378,17.72484261751977,,
Andorra,1988,0.700099968,49654,18384,3622446.0,11219453.0,89113115.0,157946499.0,702256794.0,139984841.0,231391375.0,220171921.0,562271952.0,177188291.0,33373421.0,280928991.0,761080619.0,28159133.0,308862284.0,912838474.0,912838474.0,Europe,17021229.0,18383.986667740766,18.01501596851822,-19241792.0,36.71348212695952,89.1404833291157,17.30278723988139,,
Andorra,1989,0.711464106,51639,19492,3942505.0,11806844.0,98418498.0,167111683.0,782174957.0,159389134.0,268505603.0,256698759.0,622785822.0,209179833.0,36694153.0,311166862.0,840113666.0,31159157.0,340054662.0,1006552718.0,1006552718.0,Europe,18677828.0,19492.103216561125,10.266246074111018,-42068150.0,37.38418358729225,79.88900297095084,16.602377601448193,,
Andorra,1990,0.612635178,53569,24305,5219018.0,14101691.0,128121427.0,204737845.0,1009866613.0,211561325.0,349408228.0,335306537.0,798305288.0,258916107.0,47779924.0,402657996.0,1087877747.0,39959266.0,440061121.0,1302006184.0,1302006184.0,Europe,24078996.0,24305.21727118296,29.35300463815349,-54178262.0,35.61073347405852,79.07497427342362,15.724798201112078,,
Andorra,1991,0.624521194,55434,25266,5675674.0,13985141.0,137075494.0,220741003.0,1094778646.0,236990788.0,364387791.0,350402650.0,857787858.0,276163256.0,51448307.0,430251780.0,1169591981.0,43040171.0,475865553.0,1400576915.0,1400576915.0,Europe,26235002.0,25265.66574665368,7.570680708840638,-55422253.0,35.47854128382517,79.93134430599268,15.760719788816454,,
Andorra,1992,0.615310683,57283,26728,6069685.0,15850884.0,148415055.0,247836885.0,1220801274.0,272611664.0,368457107.0,352606223.0,948189610.0,302996124.0,56053681.0,466137426.0,1270061839.0,47047512.0,517528107.0,1531034035.0,1531034035.0,Europe,28810373.0,26727.54630518653,9.31452736388989,-55159239.0,35.977842190817135,81.79539781835625,16.18754902466946,,
Andorra,1993,0.764850508,59156,21541,4969197.0,3705644.0,123760510.0,225663897.0,1022086624.0,233772203.0,273508531.0,269802887.0,788314422.0,245187646.0,46260209.0,393388376.0,1062700935.0,39672704.0,430905613.0,1274297409.0,1274297409.0,Europe,23744326.0,21541.30449996619,-16.76883858431011,-19523749.0,36.949894088656976,92.0372215653965,17.708887690283298,,
Andorra,1994,0.805103524,61037,21094,4711538.0,8105703.0,126894244.0,261510898.0,1022803040.0,228688496.0,278767595.0,270661892.0,794114544.0,274672079.0,46262541.0,406961768.0,1080372881.0,40555037.0,431677142.0,1287524766.0,1287524766.0,Europe,23310611.0,21094.16855350033,1.0380117629196215,-13161181.0,41.64447870511875,95.20840230724724,20.31113535877414,,
Andorra,1995,0.749395983,62928,23702,6661714.0,9277566.0,151430960.0,325550311.0,1172350923.0,262708961.0,335867353.0,326589786.0,909641962.0,342272598.0,56537501.0,462143383.0,1252879468.0,43792805.0,505195598.0,1491495988.0,1491495988.0,Europe,27117506.0,23701.62706585304,15.842120274989725,-16722287.0,44.775374146028206,95.11433661423284,21.827099343159613,,
Andorra,1996,0.761251447,64147,24144,6616548.0,8358083.0,147458498.0,356722358.0,1207340949.0,270839887.0,344242220.0,335884136.0,936501061.0,359517883.0,57175269.0,459801503.0,1289790478.0,47902791.0,539983107.0,1548787643.0,1548787643.0,Europe,30852761.0,24144.35036712551,3.841220858852212,-2795525.0,46.2452192356496,99.22242393711468,23.032360802480916,,
Andorra,1997,0.879963629,64682,23096,5265540.0,7166448.0,137846826.0,383481258.0,1153524971.0,254062267.0,337786874.0,330620425.0,899462704.0,380892014.0,53782876.0,434388728.0,1197925252.0,45898416.0,491988697.0,1493901088.0,1493901088.0,Europe,28754169.0,23096.08682477351,-3.5438399349367766,2589244.0,51.166257133082695,100.67978427082484,25.66978905634213,,
Andorra,1998,0.897884027,65186,23525,5482589.0,9973494.0,150337549.0,400277482.0,1173606680.0,258516506.0,366925851.0,356952357.0,915090175.0,407294232.0,53300219.0,506005018.0,1312654512.0,50838830.0,519529205.0,1533515782.0,1533515782.0,Europe,27161102.0,23525.232135734663,2.6517615067163103,-7016750.0,52.66145438338893,98.2772282422109,26.101947348592724,,
Andorra,1999,0.938627276,65655,23895,3856845.0,12645781.0,165881123.0,413402746.0,1198497172.0,263409879.0,400635826.0,387990045.0,935087294.0,443734712.0,53457950.0,553683680.0,1356853117.0,52281387.0,503432919.0,1568801032.0,1568801032.0,Europe,24259213.0,23894.616282080573,2.300938171890299,-30331966.0,54.63646699079938,93.1643918810661,26.35150905484616,,
Andorra,2000,1.085400833,66097,21620,7388975.0,9996790.0,140832765.0,408183142.0,1090578763.0,238619319.0,380702999.0,370706208.0,851959444.0,450420241.0,54744753.0,675556880.0,1313606878.0,57407363.0,361129260.0,1429044662.0,1429044662.0,Europe,16546882.0,21620.416388035766,-8.908482793501882,-42237099.0,60.08233373184806,90.62273513591944,28.563357944931745,,
Andorra,2001,1.11751,67820,22809,6836628.0,8999109.0,160141744.0,430995083.0,1172790433.0,255931743.0,409298360.0,400299251.0,916858690.0,466170609.0,53395495.0,694526223.0,1400882319.0,64062067.0,404595932.0,1546913267.0,1546913267.0,Europe,17324230.0,22809.101548215865,8.2480700662664,-35175526.0,57.99715544103611,92.4543664227446,27.861619147907923,,
Andorra,2002,1.062551667,70849,24785,6776141.0,9279527.0,186654453.0,466286264.0,1322385278.0,291922059.0,468572762.0,459293236.0,1030463219.0,501251409.0,60373535.0,769487289.0,1583894744.0,76768032.0,466283208.0,1755992896.0,1755992896.0,Europe,17552087.0,24785.006083360386,13.515924483954931,-34965145.0,55.0991792281146,93.02442958319944,26.553994897254984,,
Andorra,2003,0.886034167,73907,31954,9898038.0,9561158.0,255599624.0,605261377.0,1764198620.0,396202287.0,649531780.0,639970620.0,1367996333.0,657356150.0,85391741.0,1037476922.0,2145571888.0,105526405.0,626736554.0,2361635625.0,2361635625.0,Europe,24942605.0,31954.15353078869,34.490044372024606,-52094773.0,53.46368904813586,92.075106774311,25.628906110357303,,
Andorra,2004,0.805365,76933,37631,12006978.0,13831198.0,320177808.0,735687698.0,2183291352.0,497047316.0,818873630.0,805042432.0,1686244036.0,842810429.0,105815376.0,1283343577.0,2634184500.0,130028000.0,751957187.0,2895042252.0,2895042252.0,Europe,30855574.0,37630.69491635579,22.58632201146611,-107122731.0,54.52418270957933,87.28981900151594,25.41198483344277,,
Andorra,2005,0.80412,79826,39584,12025568.0,11867806.0,364522708.0,789302753.0,2383036900.0,547649978.0,928585061.0,916717255.0,1835386922.0,941093447.0,109859225.0,1420534249.0,2870268119.0,140787445.0,790217878.0,3159831266.0,3159831266.0,Europe,32321047.0,39583.98599453812,9.146291865587596,-151790694.0,54.76229755111234,83.87081596584531,24.97926903543716,,
Andorra,2006,0.797140833,80221,43084,12218669.0,18596174.0,406954438.0,872405374.0,2596660825.0,600018421.0,1056418323.0,1037822148.0,1996642404.0,1069223205.0,118724316.0,1590020166.0,3132934477.0,149572064.0,822339005.0,3456261316.0,3456261316.0,Europe,33105819.0,43084.24621981775,9.381198711133964,-196817831.0,56.17713481361084,81.59244673332731,25.24130250109827,,
Andorra,2007,0.7306375,78168,50563,14576312.0,22923429.0,439725582.0,1027019579.0,2977572577.0,699796639.0,1203197042.0,1180273614.0,2277775938.0,1255393961.0,134334742.0,1864111820.0,3573030402.0,167771296.0,914995466.0,3952395237.0,3952395237.0,Europe,37515184.0,50562.82925237949,14.35464149377992,-228374382.0,57.74760374755507,81.80854862340699,25.98473880814466,,
Andorra,2008,0.682674711,76055,53721,16625781.0,25253960.0,443739888.0,1046938312.0,3116673063.0,769071100.0,1162591728.0,1137337767.0,2347601963.0,1240419440.0,146145739.0,1917267446.0,3726386752.0,187131584.0,974812732.0,4085783663.0,4085783663.0,Europe,40663583.0,53721.43400170929,3.3748756893363208,-193481128.0,55.98333002096592,84.40195938883383,25.623929173755663,,
Andorra,2009,0.71984336,73852,49751,15392238.0,6985374.0,373747978.0,847329603.0,2849998087.0,758340822.0,856208208.0,849222835.0,2091657266.0,879349622.0,132723319.0,1750200212.0,3351631945.0,167550340.0,875940566.0,3674186277.0,3674186277.0,Europe,36077293.0,49750.66723988517,-10.073890835859457,-32020019.0,46.994874370110765,96.35867029462372,23.061694185300013,,
Andorra,2010,0.755044952,71519,48191,16078513.0,17719446.0,296512147.0,894441653.0,2713199014.0,711126513.0,768689813.0,750970366.0,2002072502.0,929764880.0,127515587.0,1678933150.0,3122012794.0,164427296.0,810190173.0,3446565601.0,3446565601.0,Europe,28355927.0,48190.90872355598,-6.195131624786699,-35323227.0,52.92824057870007,96.20084305614984,25.951679339586143,,
Andorra,2011,0.719355254,70567,51361,17779810.0,19938566.0,267837065.0,1070461103.0,2868751395.0,749222602.0,745604223.0,725665657.0,2119528792.0,1060430491.0,132674363.0,1810996713.0,3253774805.0,169929947.0,823445713.0,3624386229.0,3624386229.0,Europe,31111193.0,51360.9226550654,5.159357127814612,10030612.0,58.79317101886053,100.945899998645,29.53496220780393,,
Andorra,2012,0.778293601,71013,44905,19170143.0,-2931820.0,204678543.0,1003050406.0,2535096364.0,637043008.0,587879358.0,590811179.0,1898053356.0,937195796.0,118746961.0,1591558761.0,2822045557.0,144431356.0,713830872.0,3188830334.0,3188830334.0,Europe,29628922.0,44904.88127525946,-12.017369769120156,65854610.0,60.84507480102263,107.0267718102312,31.45511993238584,,
Andorra,2013,0.753159182,71367,44735,18694587.0,-4942124.0,178368668.0,1052025051.0,2517759104.0,635535323.0,549451646.0,554393771.0,1882223780.0,926632717.0,122537177.0,1623508056.0,2848614279.0,150831329.0,716581585.0,3192603086.0,3192603086.0,Europe,38092877.0,44735.00477811874,0.1183114686214015,125392334.0,61.97631571167378,113.53204259892328,32.951952455764804,,
Andorra,2014,0.753730737,71621,45620,17565955.0,3993167.0,170962910.0,1093510715.0,2581458990.0,642744824.0,584663548.0,580670381.0,1938714165.0,992298807.0,120135740.0,1680281748.0,2905798972.0,160070426.0,716131071.0,3267334446.0,3267334446.0,Europe,40651122.0,45619.78254981081,2.3407657634519907,101211908.0,63.838261937143606,110.19974097378916,33.467976207293965,,
Andorra,2015,0.901658962,71746,38870,14318052.0,27367848.0,143335790.0,937325481.0,2174507374.0,544296813.0,529513519.0,502145672.0,1630210561.0,852588626.0,103353933.0,1444992015.0,2486516627.0,142625988.0,606226992.0,2788757749.0,2788757749.0,Europe,31663857.0,38869.87078025256,-14.647312814453151,84736855.0,64.1832051436462,109.93877380203288,33.610860654214534,,
Andorra,2016,0.904035128,72540,39904,15110032.0,22945842.0,151133508.0,980198337.0,2236733798.0,552900226.0,542559793.0,519613951.0,1683833571.0,864845743.0,108292252.0,1474821009.0,2569391308.0,156431974.0,629488813.0,2894646184.0,2894646184.0,Europe,34113719.0,39904.13818582851,3.796975016491477,115352594.0,63.739882621868645,113.33793857848708,33.862457609430585,,
Andorra,2017,0.885205508,73837,40632,16787062.0,22194887.0,164843077.0,1053973218.0,2309979261.0,559933111.0,582053155.0,559858268.0,1750046150.0,945845409.0,112471058.0,1499278967.0,2664861411.0,161194207.0,675718796.0,3000160225.0,3000160225.0,Europe,34568244.0,40632.20641412842,3.645144666841249,108127809.0,66.6570608574747,111.431869095217,35.1305643351098,,
Andorra,2018,0.846772667,75013,42905,17584413.0,33169109.0,198140548.0,1131115535.0,2472294963.0,602307921.0,658738449.0,625569339.0,1869987042.0,1043729490.0,116194114.0,1599366691.0,2873356799.0,170447164.0,729475601.0,3218419456.0,3218419456.0,Europe,42148267.0,42904.82257741992,7.274919158692605,87386045.0,67.57494026906603,108.37248021036562,35.145062676379744,,
Andorra,2019,0.893276257,76343,41329,16489860.0,25157356.0,210998556.0,1101365779.0,2405193682.0,595123076.0,657199504.0,632042148.0,1810070606.0,1008607055.0,115910391.0,1573298281.0,2832628742.0,166880065.0,706813816.0,3155151912.0,3155151912.0,Europe,42237773.0,41328.63408563981,-1.9657954739880856,92758724.0,66.87389047656099,109.19671576162038,34.90690178216687,0.873,
Andorra,2020,0.875506397,77700,37207,16173497.0,1272258.0,220672288.0,890425662.0,2259153214.0,637023872.0,589730513.0,588458255.0,1622129341.0,848311843.0,107937532.0,1549708837.0,2689643397.0,150712777.0,607042966.0,2890997547.0,2890997547.0,Europe,37395501.0,37207.17563706564,-8.372159958299974,42113819.0,60.1431677728089,104.96442662536305,30.799945261939023,0.848,
Andorra,2021,0.845494139,79034,42066,17681968.0,35735687.0,258133073.0,1161415331.0,2582368940.0,712512626.0,692900972.0,657165286.0,1869856314.0,1112037714.0,135104426.0,1805252017.0,3067862781.0,170468361.0,663446350.0,3324647529.0,3324647529.0,Europe,17776586.0,42066.04156439001,15.000012104818294,49377617.0,68.38177656937418,104.44028258919282,34.93348756129149,0.855,
Austria,1970,1.88949369,7465301,2069,1070624590.0,,1274548516.0,4210950289.0,10676680798.0,2200714414.0,4771511039.0,4184615721.0,8475966384.0,4222768799.0,4398664412.0,3590158704.0,14464941177.0,1252595100.0,2265842978.0,15443685338.0,15373056894.0,Europe,612506878.0,2059.2681921331773,,-11818510.0,54.86039078728463,99.72012415165143,27.3917563568213,,
Austria,1971,1.815773195,7498541,2394,1086434178.0,,1596314261.0,4828176241.0,12452145489.0,2570411884.0,5541822088.0,5238139337.0,9881733605.0,4883495926.0,5089526769.0,4193556444.0,16719788223.0,1410951607.0,2713572767.0,17953659680.0,17858749698.0,Europe,629432197.0,2381.629932809596,16.169151139811035,-55319685.0,54.380470812509394,98.86721140268644,27.035354224941667,,
Austria,1972,1.679856786,7542077,2937,1318676804.0,,2148302957.0,5940953469.0,15208021430.0,3142377996.0,7058893412.0,7018595334.0,12065643434.0,6036846167.0,6179610767.0,5042504556.0,20602150344.0,1750562221.0,3361077082.0,22152856904.0,22060179956.0,Europe,801415957.0,2924.94759149237,23.52589251234378,-95892698.0,54.29601961493628,98.41154312455085,26.93066639007249,,
Austria,1973,1.422934093,7584023,3906,1729933786.0,,2628412395.0,7945186679.0,20331724529.0,4334758040.0,9516794957.0,8861086443.0,15996966488.0,8127613259.0,7684478894.0,6626924284.0,25680247558.0,2191891888.0,3727050852.0,29621198346.0,29514760528.0,Europe,1091555460.0,3891.702402273833,33.79202067647902,-182426580.0,54.45681974194604,97.75547169646646,26.91936690952507,,
Austria,1974,1.358436953,7597030,4655,1910846322.0,,3141316206.0,10244864124.0,24387329818.0,5400896954.0,11444685725.0,10524605483.0,18986432863.0,10716033580.0,9202476300.0,8148516609.0,30860714722.0,2523213823.0,4585541733.0,35365628790.0,35188342682.0,Europe,1348803728.0,4631.8551699809,19.222863585891535,-471169456.0,59.56773211351665,95.60313568931538,29.1143695415942,,
Austria,1975,1.265724584,7576926,5310,2050192904.0,,3597373769.0,11254269827.0,29423520297.0,6725801256.0,10879312269.0,11244091467.0,22697719040.0,11418454044.0,9728838420.0,10037690135.0,35447344891.0,2947743815.0,5456600789.0,40231907183.0,40058428685.0,Europe,1628905059.0,5286.89717769449,13.840055063153669,-164184217.0,56.59913435269085,98.56211518330475,28.094636251207216,,
Austria,1976,1.303726421,7563511,5696,2193628859.0,433692216.0,3220526971.0,12351828378.0,31925675005.0,7381134453.0,12248406374.0,11814714158.0,24544540552.0,13387670698.0,9559573314.0,11233663189.0,38144935865.0,3479915904.0,6632235305.0,43081970351.0,42959105617.0,Europe,1825392324.0,5679.783584237532,7.241115109155949,-1035842320.0,59.91628248846557,92.26271437827684,28.752526852216565,,
Austria,1977,1.201057874,7566358,6827,2273317597.0,687464791.0,3959244265.0,14409584561.0,38676444324.0,8768709008.0,15310267220.0,14622802429.0,29907735316.0,16662049707.0,11147996269.0,13828771417.0,45686757882.0,4220281004.0,8043268253.0,51652386062.0,51547566800.0,Europe,2213879079.0,6812.731673547564,19.99217874685297,-2252465146.0,60.27759639665475,86.48146425194193,27.953956812176827,,
Austria,1978,1.055330673,7560249,8219,2739288048.0,87519488.0,4764693500.0,18066047429.0,45790092353.0,10955761347.0,16460588550.0,16373069062.0,34834331007.0,18958210449.0,13643877376.0,17219370342.0,55139924162.0,4880452029.0,9301460785.0,62139985741.0,62050455509.0,Europe,2590782083.0,8207.461885051669,20.37513962540711,-892163020.0,59.667987244074105,95.2940546661826,29.115092356380277,,
Austria,1979,0.971454111,7547481,9815,3171265494.0,1982393176.0,5443097355.0,22833489257.0,54201680162.0,12955974823.0,21697599267.0,19715206091.0,41245705339.0,23983762839.0,15787795770.0,20368766247.0,65788304354.0,6162859800.0,11745554513.0,74075257089.0,73940789595.0,Europe,3108965176.0,9796.750676815218,19.1623638996097,-1150273582.0,63.31721956505299,95.20394864758444,30.880775526021758,,
Austria,1980,0.940241128,7547561,10883,3550043812.0,1135382157.0,6091052632.0,26005852394.0,60725107928.0,14387698635.0,23616203684.0,22480821527.0,46337409292.0,28827622172.0,17398376231.0,22831656637.0,72977305638.0,6734249507.0,12834542949.0,82143608344.0,82055323544.0,Europe,3537383869.0,10871.766858724295,10.974367454616306,-2821769778.0,66.8250056153846,90.21157637919664,31.69307154100129,,
Austria,1981,1.157448118,7566316,9377,2817764745.0,-262932736.0,5185452297.0,23440790639.0,53579981736.0,12760559005.0,19126219710.0,19389152446.0,40819422730.0,25142150700.0,14741583006.0,20478957666.0,63065118593.0,5729930095.0,10920441967.0,70950603965.0,71031275399.0,Europe,3190988817.0,9387.8282904124,-13.43489693156672,-1701360061.0,68.39654935955714,93.2330368976748,33.00066133872349,,
Austria,1982,1.239744046,7571289,9417,2598632121.0,-31510536.0,4986456131.0,22623039075.0,54169683012.0,13076182983.0,17518936321.0,17550446857.0,41093500030.0,23074994461.0,14352311555.0,21318630068.0,63369567726.0,5785444959.0,11026263848.0,71295953604.0,71272755267.0,Europe,3301829045.0,9413.55630025482,0.3399627370387792,-451955386.0,64.11711370608208,98.04136297079565,31.74149643892705,,
Austria,1983,1.305446344,7559110,9565,2460832737.0,-520696238.0,4943826552.0,21980406260.0,55696453028.0,13231083816.0,16617840399.0,17138536636.0,42465369212.0,23073568768.0,14467214514.0,21973610806.0,64009125431.0,5851580014.0,11152295171.0,72299244934.0,72118456194.0,Europe,3159765637.0,9540.60149858912,1.1865697121317351,-1093162508.0,62.47218452209232,95.2622738207881,30.478198536131025,,
Austria,1984,1.454116795,7558563,9008,2435444397.0,349547575.0,4172789780.0,22265635136.0,51782507612.0,12501497860.0,16163322701.0,15813775125.0,39281009752.0,22995089609.0,13389346212.0,21255111150.0,59785861223.0,5376045936.0,10245966326.0,68088950866.0,67984559664.0,Europe,2911157422.0,8994.376267552443,-5.732092377129849,-729454473.0,66.57500610240328,96.82778155943996,32.75101765171889,,
Austria,1985,1.503564603,7562114,9192,2175440746.0,387200523.0,4293158863.0,24231349248.0,52923967396.0,12890870115.0,16964951128.0,16577750606.0,40033097281.0,24398241312.0,13889684930.0,21961288823.0,61208238373.0,5486996780.0,10457514789.0,69511114339.0,69388407938.0,Europe,2944153442.0,9175.795014198413,2.064951631573764,-166892064.0,70.08316231070117,99.31596682783068,34.9213218289303,,
Austria,1986,1.109505849,7567248,13072,3195843360.0,49266076.0,5983096174.0,31689142543.0,74947653569.0,18604279571.0,23504882849.0,23455616773.0,56343373998.0,31708125769.0,19815585489.0,31671273417.0,87714066845.0,7873580186.0,15005892891.0,98915478547.0,99035642853.0,Europe,4168795328.0,13087.40546801162,42.72649538448905,-18983226.0,64.01459765965417,99.94013135264348,31.99771479247794,,
Austria,1987,0.918766306,7572380,16381,3970423247.0,-231823913.0,7684951825.0,38998025687.0,93796428363.0,23285022384.0,29872999066.0,30104822979.0,70511405979.0,39049324912.0,24103711745.0,40368446317.0,110000000000.0,9876383355.0,18822808735.0,124000000000.0,124000000000.0,Europe,5156058803.0,16375.300764092664,25.207446963367477,-51299225.0,62.9414117733871,99.86862967512089,31.45002071532258,,
Austria,1988,0.897339932,7583761,17630,4064619404.0,809375549.0,8285222060.0,44094610735.0,99722921945.0,24684697749.0,34138961063.0,33329585514.0,75038224197.0,44655541974.0,26006646163.0,43197823274.0,118000000000.0,10724586315.0,20440231835.0,134000000000.0,133000000000.0,Europe,5065855466.0,17537.472502100212,7.258064516129026,-560931239.0,66.72943812706767,98.74387094142403,33.15384265789474,,
Austria,1989,0.961510045,7619391,17535,4008512674.0,1472536879.0,8040535763.0,46606780919.0,98688295076.0,24206350345.0,35233444716.0,33760907837.0,74481944731.0,47282889301.0,25827567522.0,43265409377.0,118000000000.0,10814172260.0,20609634355.0,134000000000.0,133000000000.0,Europe,5109154738.0,17455.463304088214,0.0,-676108382.0,70.5937370075188,98.57007811494782,35.04269242030075,,
Austria,1990,0.826278012,7678729,21778,5155707566.0,1809973130.0,10462575877.0,59424706051.0,123000000000.0,29923711669.0,44429109151.0,42619136022.0,93051708808.0,59580421195.0,32596254284.0,53958128298.0,148000000000.0,13600127262.0,25919115186.0,167000000000.0,166000000000.0,Europe,6150494052.0,21618.16102638861,24.812030075187973,-155715144.0,71.68983569036145,99.73864712454724,35.79801569337349,,
